rank,count,danceability,energy,key,mode,time_signature,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo
82,221,0.7107239819004525,0.633633484162896,5.647058823529412,0.5158371040723982,3.9728506787330318,-6.075864253393665,0.1058579185520362,0.20880271493212668,0.009801344027149323,0.16248506787330316,0.5070221719457014,118.99892307692308
83,221,0.6910361990950226,0.6458371040723982,5.5610859728506785,0.5384615384615384,3.9683257918552037,-5.81793665158371,0.11043846153846154,0.20520338914027147,0.003411028687782805,0.16326153846153849,0.4765334841628959,117.87780090497739
84,221,0.7027556561085974,0.6394615384615385,5.375565610859729,0.5203619909502263,4.0,-5.937524886877828,0.12080769230769228,0.22203875565610862,0.0011535314932126699,0.17022036199095025,0.5056601809954752,121.27180542986427
85,221,0.7255429864253395,0.6473122171945701,5.48868778280543,0.5294117647058824,4.009049773755656,-5.86537556561086,0.12035701357466064,0.20662204524886876,0.00813355923076923,0.16739864253393663,0.5256669683257917,121.75744796380091
86,221,0.6963484162895929,0.6446470588235294,4.624434389140271,0.5701357466063348,4.004524886877828,-6.0041855203619905,0.1174809954751131,0.23974988868778283,0.007161107601809955,0.15751674208144797,0.5067407239819004,121.80214932126698
87,221,0.6965384615384616,0.6426696832579185,5.4389140271493215,0.43891402714932126,3.986425339366516,-5.893004524886878,0.11788506787330316,0.2185916742081448,0.006930939049773757,0.1655552036199095,0.5160466063348417,118.56397737556563
88,221,0.7331809954751131,0.6438823529411765,5.65158371040724,0.5203619909502263,3.995475113122172,-5.779977375565611,0.12617375565610858,0.21352503619909502,0.006349889411764705,0.14658371040723983,0.5328945701357467,120.29677828054298
89,221,0.6907556561085972,0.6401719457013575,5.380090497737557,0.5158371040723982,4.013574660633484,-5.780429864253393,0.11496606334841629,0.22423235294117644,0.007060370180995474,0.17520316742081452,0.49506651583710404,122.72028506787332
90,221,0.7030045248868778,0.6508280542986427,5.51131221719457,0.5294117647058824,3.990950226244344,-5.837782805429865,0.11617511312217194,0.2208337963800905,0.009217742579185522,0.16903710407239816,0.5175054298642535,120.38762895927603
91,221,0.7086742081447963,0.6212488687782806,5.416289592760181,0.5656108597285068,3.9638009049773757,-6.059108597285069,0.10912352941176472,0.2148807104072398,0.004437195520361991,0.15844615384615382,0.4775036199095023,119.44038914027149
92,221,0.7075113122171943,0.6218099547511312,5.375565610859729,0.5882352941176471,3.9592760180995477,-6.251941176470589,0.1227,0.23798327149321272,0.010042973619909502,0.1624108597285068,0.49700542986425333,121.26960633484164
