排名,歌曲名,歌手,专辑,播放量,歌曲ID,榜单,上榜日期,平台,年份,月份,月份标签,得分,点赞量,评论数,综合热度,流派,热度分数
0,告白气球,周杰伦,周杰伦的床边故事,0,107192078,巅峰榜·流行指数,2021-10-01,QQ音乐,2021,10,2021-10,0,0,0,,流行,0.01
0,篝火旁,吕大叶/马子林Broma/陈觅Lynne/王以诺,313正式版,0,214093439,巅峰榜·流行指数,2021-10-01,QQ音乐,2021,10,2021-10,0,0,0,,流行,0.01
0,德古拉,李立丰,未知领域,0,323837641,巅峰榜·流行指数,2021-10-01,QQ音乐,2021,10,2021-10,0,0,0,,流行,0.01
0,失眠轨迹,那可,失眠轨迹,0,324500284,巅峰榜·流行指数,2021-10-01,QQ音乐,2021,10,2021-10,0,0,0,,流行,0.01
0,时光采样 (钢琴版),伏仪,时光采样,0,336811461,巅峰榜·流行指数,2022-01-01,QQ音乐,2022,1,2022-01,0,0,0,,流行,0.01
0,有你,时代少年团,有你,0,337665986,巅峰榜·流行指数,2022-01-01,QQ音乐,2022,1,2022-01,0,0,0,,流行,0.01
0,廿,王一博,廿,0,338048670,巅峰榜·流行指数,2022-01-01,QQ音乐,2022,1,2022-01,0,0,0,,流行,0.01
0,黑日白月,刘雨昕,XANADU,0,336319073,巅峰榜·流行指数,2022-01-01,QQ音乐,2022,1,2022-01,0,0,0,,流行,0.01
0,百年孤寂 (新版),魏晗（懋懋）,百年孤寂 (新版),0,337374299,巅峰榜·流行指数,2022-01-01,QQ音乐,2022,1,2022-01,0,0,0,,流行,0.01
0,你爱我坏,小鬼阿秋,你爱我坏,0,336844715,巅峰榜·流行指数,2022-01-01,QQ音乐,2022,1,2022-01,0,0,0,,流行,0.01
0,洛城,薛之谦,无数,0,338091132,巅峰榜·流行指数,2022-01-01,QQ音乐,2022,1,2022-01,0,0,0,,流行,0.01
0,千年之恋 (Live),杨丞琳/张碧晨,闪光的乐队 第1期,0,337693812,巅峰榜·流行指数,2022-01-01,QQ音乐,2022,1,2022-01,0,0,0,,流行,0.01
0,从前说,小阿七,从前说,0,337805783,巅峰榜·流行指数,2022-01-01,QQ音乐,2022,1,2022-01,0,0,0,,流行,0.01
0,门没锁,品冠,门没锁,0,4932386,巅峰榜·流行指数,2022-01-01,QQ音乐,2022,1,2022-01,0,0,0,,流行,0.01
0,Normal No More (Explicit),TYSM,Normal No More (Explicit),0,257943598,巅峰榜·流行指数,2022-01-01,QQ音乐,2022,1,2022-01,0,0,0,,流行,0.01
0,时光采样,伏仪,时光采样,0,336811459,巅峰榜·流行指数,2022-01-01,QQ音乐,2022,1,2022-01,0,0,0,,流行,0.01
0,长大,TF家族,长大,0,338103235,巅峰榜·流行指数,2022-01-01,QQ音乐,2022,1,2022-01,0,0,0,,流行,0.01
0,顺着风的方向,李斯丹妮/希林娜依高/说唱者联盟,顺着风的方向,0,337917549,巅峰榜·流行指数,2022-01-01,QQ音乐,2022,1,2022-01,0,0,0,,流行,0.01
0,孤勇者,陈奕迅,孤勇者,0,331839675,巅峰榜·流行指数,2022-01-01,QQ音乐,2022,1,2022-01,0,0,0,,流行,0.01
0,叹,黄龄/Tăng Duy Tân,叹,0,335635056,巅峰榜·流行指数,2022-01-01,QQ音乐,2022,1,2022-01,0,0,0,,流行,0.01
0,几点回家,KEYI杨豪,几点回家,0,335916678,巅峰榜·流行指数,2022-01-01,QQ音乐,2022,1,2022-01,0,0,0,,流行,0.01
0,月光河畔,黄霄雲,月光河畔,0,337788725,巅峰榜·流行指数,2022-01-01,QQ音乐,2022,1,2022-01,0,0,0,,流行,0.01
0,余温,Evan李韩宇,余温,0,337862792,巅峰榜·流行指数,2022-01-01,QQ音乐,2022,1,2022-01,0,0,0,,流行,0.01
0,哪里都是你,队长,哪里都是你,0,229103825,巅峰榜·流行指数,2022-01-01,QQ音乐,2022,1,2022-01,0,0,0,,流行,0.01
0,躲不过的风浪 (深情女声版),小白受,躲不过的风浪 (深情女声版),0,337073861,巅峰榜·流行指数,2022-01-01,QQ音乐,2022,1,2022-01,0,0,0,,流行,0.01
0,情意结,陈慧娴,情意结,0,105828859,巅峰榜·流行指数,2022-01-01,QQ音乐,2022,1,2022-01,0,0,0,,流行,0.01
0,恋爱剧情,麓七,恋爱剧情,0,337574272,巅峰榜·流行指数,2022-01-01,QQ音乐,2022,1,2022-01,0,0,0,,流行,0.01
0,好好生活就是美好生活,周深,好好生活就是美好生活,0,337464287,巅峰榜·流行指数,2022-01-01,QQ音乐,2022,1,2022-01,0,0,0,,流行,0.01
0,겨울잠 (Winter Sleep),IU (아이유),조각집 (碎片集),0,337953051,巅峰榜·流行指数,2022-01-01,QQ音乐,2022,1,2022-01,0,0,0,,流行,0.01
0,我们曾经在一起,肖战/谭维维,我们曾经在一起,0,338087033,巅峰榜·流行指数,2022-01-01,QQ音乐,2022,1,2022-01,0,0,0,,流行,0.01
0,Infinity (PRETTY YOUNG Remix),Jaymes Young,Infinity (PRETTY YOUNG Remix),0,336334541,巅峰榜·流行指数,2022-01-01,QQ音乐,2022,1,2022-01,0,0,0,,流行,0.01
0,妈妈的话,Zyboy忠宇,妈妈的话,0,337085743,巅峰榜·流行指数,2022-01-01,QQ音乐,2022,1,2022-01,0,0,0,,流行,0.01
0,街角恋人,魏佳艺,街角恋人,0,282419543,巅峰榜·流行指数,2022-01-01,QQ音乐,2022,1,2022-01,0,0,0,,流行,0.01
0,一路生花,温奕心,一路生花,0,294095266,巅峰榜·流行指数,2022-01-01,QQ音乐,2022,1,2022-01,0,0,0,,流行,0.01
0,드라마 (Drama),IU (아이유),조각집 (碎片集),0,337953031,巅峰榜·流行指数,2022-01-01,QQ音乐,2022,1,2022-01,0,0,0,,流行,0.01
0,冰冻,TwoP/Stake/椅子不够酷/Victor,冰冻,0,336039694,巅峰榜·流行指数,2022-01-01,QQ音乐,2022,1,2022-01,0,0,0,,流行,0.01
0,如愿,王菲,如愿,0,326584182,巅峰榜·流行指数,2022-01-01,QQ音乐,2022,1,2022-01,0,0,0,,流行,0.01
0,故事很短,于冬然,故事很短,0,310640682,巅峰榜·流行指数,2022-01-01,QQ音乐,2022,1,2022-01,0,0,0,,流行,0.01
0,下潜,川青/Morerare,下潜,0,332733437,巅峰榜·流行指数,2022-01-01,QQ音乐,2022,1,2022-01,0,0,0,,流行,0.01
0,你爱我坏,何深彰,你爱我坏,0,336981201,巅峰榜·流行指数,2022-01-01,QQ音乐,2022,1,2022-01,0,0,0,,流行,0.01
0,患得宠爱,任然,患得宠爱,0,337628963,巅峰榜·流行指数,2022-01-01,QQ音乐,2022,1,2022-01,0,0,0,,流行,0.01
0,Y,严浩翔,Y,0,336694464,巅峰榜·流行指数,2022-01-01,QQ音乐,2022,1,2022-01,0,0,0,,流行,0.01
0,送你一朵小红花,赵英俊,送你一朵小红花 电影歌曲专辑,0,290321542,巅峰榜·流行指数,2022-01-01,QQ音乐,2022,1,2022-01,0,0,0,,流行,0.01
0,彩虹,周杰伦,我很忙,0,102340966,巅峰榜·流行指数,2022-01-01,QQ音乐,2022,1,2022-01,0,0,0,,流行,0.01
0,若是明仔载,曹雅雯/壞特？te,自本,0,285997268,巅峰榜·流行指数,2022-01-01,QQ音乐,2022,1,2022-01,0,0,0,,流行,0.01
0,Dreams Come True,aespa (에스파),2021 Winter SMTOWN : SMCU EXPRESS,0,337742279,巅峰榜·流行指数,2022-01-01,QQ音乐,2022,1,2022-01,0,0,0,,流行,0.01
0,萱草花 (Live),崔君芝/潘虹/中国潮音,中国潮音 第7期,0,337575116,巅峰榜·流行指数,2022-01-01,QQ音乐,2022,1,2022-01,0,0,0,,流行,0.01
0,指望 (Live),张杰,时光音乐会 第10期,0,337642062,巅峰榜·流行指数,2022-01-01,QQ音乐,2022,1,2022-01,0,0,0,,流行,0.01
0,落在生命里的光,尹昔眠,落在生命里的光,0,331723843,巅峰榜·流行指数,2022-01-01,QQ音乐,2022,1,2022-01,0,0,0,,流行,0.01
0,去流浪,余梓桾X张子薇,去流浪,0,337858604,巅峰榜·流行指数,2022-01-01,QQ音乐,2022,1,2022-01,0,0,0,,流行,0.01
0,大鱼,周深,大鱼,0,106484214,巅峰榜·流行指数,2022-01-01,QQ音乐,2022,1,2022-01,0,0,0,,流行,0.01
0,等你下课 (with 杨瑞代),周杰伦,等你下课,0,212877900,巅峰榜·流行指数,2022-01-01,QQ音乐,2022,1,2022-01,0,0,0,,流行,0.01
0,等一下就回家,等一下就回家,等一下就回家,0,337650104,巅峰榜·流行指数,2022-01-01,QQ音乐,2022,1,2022-01,0,0,0,,流行,0.01
0,红尘客栈,周杰伦,十二新作,0,5177680,巅峰榜·流行指数,2022-01-01,QQ音乐,2022,1,2022-01,0,0,0,,流行,0.01
0,一口烟一口酒 (DJ HEST版),两个大叔/小钢炮,一口烟一口酒,0,337544166,巅峰榜·流行指数,2022-01-01,QQ音乐,2022,1,2022-01,0,0,0,,电子,0.01
0,自愈,穆哲熙,自愈,0,305446050,巅峰榜·流行指数,2022-01-01,QQ音乐,2022,1,2022-01,0,0,0,,流行,0.01
0,问风,金渔,问风,0,327342607,巅峰榜·流行指数,2022-01-01,QQ音乐,2022,1,2022-01,0,0,0,,流行,0.01
0,Ready now (Live),Ghost (王琳凯),闪光的乐队 第1期,0,337693798,巅峰榜·流行指数,2022-01-01,QQ音乐,2022,1,2022-01,0,0,0,,流行,0.01
0,정거장 (车站),IU (아이유),조각집 (碎片集),0,337953032,巅峰榜·流行指数,2022-01-01,QQ音乐,2022,1,2022-01,0,0,0,,流行,0.01
0,醒·LITHOPS,姚琛,醒·LITHOPS,0,337957719,巅峰榜·流行指数,2022-01-01,QQ音乐,2022,1,2022-01,0,0,0,,流行,0.01
0,反方向的钟,周杰伦,Jay,0,97759,巅峰榜·流行指数,2022-01-01,QQ音乐,2022,1,2022-01,0,0,0,,流行,0.01
0,STAY (Explicit),The Kid LAROI/Justin Bieber,STAY (Explicit),0,316391467,巅峰榜·流行指数,2022-01-01,QQ音乐,2022,1,2022-01,0,0,0,,流行,0.01
0,操刀,郑闯,操刀,0,337718574,巅峰榜·流行指数,2022-01-01,QQ音乐,2022,1,2022-01,0,0,0,,流行,0.01
0,花海,周杰伦,魔杰座,0,449198,巅峰榜·流行指数,2022-01-01,QQ音乐,2022,1,2022-01,0,0,0,,流行,0.01
0,我是如此相信,周杰伦,我是如此相信,0,247261229,巅峰榜·流行指数,2022-01-01,QQ音乐,2022,1,2022-01,0,0,0,,流行,0.01
0,你的答案,阿冗,你的答案,0,244135851,巅峰榜·流行指数,2022-01-01,QQ音乐,2022,1,2022-01,0,0,0,,流行,0.01
0,너 (You),IU (아이유),조각집 (碎片集),0,337953030,巅峰榜·流行指数,2022-01-01,QQ音乐,2022,1,2022-01,0,0,0,,流行,0.01
0,氧化氢,李尖尖,氧化氢,0,332907196,巅峰榜·流行指数,2022-01-01,QQ音乐,2022,1,2022-01,0,0,0,,流行,0.01
0,无感,王一博,无感,0,248488302,巅峰榜·流行指数,2022-01-01,QQ音乐,2022,1,2022-01,0,0,0,,流行,0.01
0,不想当阿龙 Don’t Wanna Be Alone,朱婧汐Akini Jing/Chace,不想当阿龙 Don’t Wanna Be Alone,0,337575915,巅峰榜·流行指数,2022-01-01,QQ音乐,2022,1,2022-01,0,0,0,,流行,0.01
0,年轮说,杨丞琳,年轮说,0,108438345,巅峰榜·流行指数,2022-01-01,QQ音乐,2022,1,2022-01,0,0,0,,流行,0.01
0,Blueming,IU (아이유),Love poem,0,249868122,巅峰榜·流行指数,2022-01-01,QQ音乐,2022,1,2022-01,0,0,0,,流行,0.01
0,后来的我们,五月天,自传,0,107709592,巅峰榜·流行指数,2022-01-01,QQ音乐,2022,1,2022-01,0,0,0,,流行,0.01
0,请你一定要记得我好吗,房东的猫,请你一定要记得我好吗,0,337084896,巅峰榜·流行指数,2022-01-01,QQ音乐,2022,1,2022-01,0,0,0,,流行,0.01
0,一路向北,周杰伦,J III MP3 Player,0,5105986,巅峰榜·流行指数,2022-01-01,QQ音乐,2022,1,2022-01,0,0,0,,流行,0.01
0,很想某人,黄秋萍,很想某人,0,334752173,巅峰榜·流行指数,2022-01-01,QQ音乐,2022,1,2022-01,0,0,0,,流行,0.01
0,러브레터 (Love Letter),IU (아이유),조각집 (碎片集),0,337953033,巅峰榜·流行指数,2022-01-01,QQ音乐,2022,1,2022-01,0,0,0,,流行,0.01
0,等一场大雨,苏星婕,等一场大雨,0,310985384,巅峰榜·流行指数,2022-01-01,QQ音乐,2022,1,2022-01,0,0,0,,流行,0.01
0,沦陷,王靖雯,沦陷,0,299515847,巅峰榜·流行指数,2022-01-01,QQ音乐,2022,1,2022-01,0,0,0,,流行,0.01
0,手写的从前,周杰伦,哎呦，不错哦,0,101787870,巅峰榜·流行指数,2022-01-01,QQ音乐,2022,1,2022-01,0,0,0,,流行,0.01
0,晴天,周杰伦,叶惠美,0,97773,巅峰榜·流行指数,2022-01-01,QQ音乐,2022,1,2022-01,0,0,0,,流行,0.01
0,千千万万,深海鱼子酱,千千万万,0,292476167,巅峰榜·流行指数,2022-01-01,QQ音乐,2022,1,2022-01,0,0,0,,流行,0.01
0,爱情废柴,周杰伦,周杰伦的床边故事,0,107192080,巅峰榜·流行指数,2022-01-01,QQ音乐,2022,1,2022-01,0,0,0,,流行,0.01
0,干杯,五月天,第二人生（明日版）,0,1056382,巅峰榜·流行指数,2022-01-01,QQ音乐,2022,1,2022-01,0,0,0,,流行,0.01
0,稻香,周杰伦,魔杰座,0,449205,巅峰榜·流行指数,2022-01-01,QQ音乐,2022,1,2022-01,0,0,0,,流行,0.01
0,起风了,周深,起风了,0,127524204,巅峰榜·流行指数,2022-01-01,QQ音乐,2022,1,2022-01,0,0,0,,流行,0.01
0,退后,周杰伦,依然范特西,0,102066449,巅峰榜·流行指数,2022-01-01,QQ音乐,2022,1,2022-01,0,0,0,,流行,0.01
0,自导自演,吕口口,自导自演,0,246987995,巅峰榜·流行指数,2022-01-01,QQ音乐,2022,1,2022-01,0,0,0,,流行,0.01
0,雾里,姚六一,雾里,0,295609327,巅峰榜·流行指数,2022-01-01,QQ音乐,2022,1,2022-01,0,0,0,,流行,0.01
0,七里香,周杰伦,七里香,0,102065756,巅峰榜·流行指数,2022-01-01,QQ音乐,2022,1,2022-01,0,0,0,,流行,0.01
0,我不是刘德华,新地/卢克,我不是刘德华,0,330539281,巅峰榜·流行指数,2022-01-01,QQ音乐,2022,1,2022-01,0,0,0,,流行,0.01
0,雪中行,张若昀,雪中悍刀行 电视剧原声专辑,0,336973347,巅峰榜·流行指数,2022-01-01,QQ音乐,2022,1,2022-01,0,0,0,,流行,0.01
0,半生雪,七叔（叶泽浩）,半生雪,0,309848434,巅峰榜·流行指数,2022-01-01,QQ音乐,2022,1,2022-01,0,0,0,,流行,0.01
0,千年之恋,F.I.R.飞儿乐团,无限,0,6589021,巅峰榜·流行指数,2022-01-01,QQ音乐,2022,1,2022-01,0,0,0,,流行,0.01
0,踏山河,七叔（叶泽浩）,踏山河,0,284726298,巅峰榜·流行指数,2022-01-01,QQ音乐,2022,1,2022-01,0,0,0,,流行,0.01
0,忘记你,罗之豪,忘记你,0,334260789,巅峰榜·流行指数,2022-01-01,QQ音乐,2022,1,2022-01,0,0,0,,流行,0.01
0,叹,艾辰,叹,0,337700288,巅峰榜·流行指数,2022-01-01,QQ音乐,2022,1,2022-01,0,0,0,,流行,0.01
0,明明就,周杰伦,十二新作,0,3585884,巅峰榜·流行指数,2022-01-01,QQ音乐,2022,1,2022-01,0,0,0,,流行,0.01
0,麻雀 (Live),王靖雯,闪光的乐队 第1期,0,337862197,巅峰榜·流行指数,2022-01-01,QQ音乐,2022,1,2022-01,0,0,0,,流行,0.01
0,玫瑰少年,五月天,玫瑰少年,0,235883438,巅峰榜·流行指数,2022-01-01,QQ音乐,2022,1,2022-01,0,0,0,,流行,0.01
0,突然好想你,五月天,后青春期的诗,0,447807,巅峰榜·流行指数,2022-01-01,QQ音乐,2022,1,2022-01,0,0,0,,流行,0.01
0,簇拥烈日的花,迟里乌布/Morerare,簇拥烈日的花,0,333312500,巅峰榜·流行指数,2022-01-01,QQ音乐,2022,1,2022-01,0,0,0,,流行,0.01
0,箫凉,七叔（叶泽浩）,箫凉,0,337782294,巅峰榜·流行指数,2022-01-01,QQ音乐,2022,1,2022-01,0,0,0,,流行,0.01
0,明早老地方，出发,INTO1,万里——INTO1'S WONDERLAND陆,0,336972682,巅峰榜·流行指数,2022-01-01,QQ音乐,2022,1,2022-01,0,0,0,,流行,0.01
0,最美的瞬间,真瑞,你很美,0,275186034,巅峰榜·流行指数,2022-04-01,QQ音乐,2022,4,2022-04,0,0,0,,流行,0.01
0,晚风心里吹,阿梨粤,晚风心里吹,0,347233622,巅峰榜·流行指数,2022-04-01,QQ音乐,2022,4,2022-04,0,0,0,,流行,0.01
0,就忘了吧,1K,就忘了吧,0,344531297,巅峰榜·流行指数,2022-04-01,QQ音乐,2022,4,2022-04,0,0,0,,流行,0.01
0,不甘,小乐哥（王唯乐）,不甘,0,347948261,巅峰榜·流行指数,2022-04-01,QQ音乐,2022,4,2022-04,0,0,0,,流行,0.01
0,流浪的行星,脱景麟,流浪的行星,0,347867764,巅峰榜·流行指数,2022-04-01,QQ音乐,2022,4,2022-04,0,0,0,,流行,0.01
0,Blow,王嘉尔,Blow,0,350103761,巅峰榜·流行指数,2022-04-01,QQ音乐,2022,4,2022-04,0,0,0,,流行,0.01
0,突然一场雨,蓝心羽,突然一场雨,0,349574399,巅峰榜·流行指数,2022-04-01,QQ音乐,2022,4,2022-04,0,0,0,,流行,0.01
0,匿名的好友,杨丞琳,雨爱,0,648765,巅峰榜·流行指数,2022-04-01,QQ音乐,2022,4,2022-04,0,0,0,,流行,0.01
0,Alright,Lambert凌杰/Woo,Alright,0,347703999,巅峰榜·流行指数,2022-04-01,QQ音乐,2022,4,2022-04,0,0,0,,流行,0.01
0,刺,高天佐Trouble.Z/Ice Paper,刺,0,349852657,巅峰榜·流行指数,2022-04-01,QQ音乐,2022,4,2022-04,0,0,0,,流行,0.01
0,别待了 (Stay No More),林彦俊,别待了 (Stay No More),0,347437412,巅峰榜·流行指数,2022-04-01,QQ音乐,2022,4,2022-04,0,0,0,,流行,0.01
0,一吻天荒 (热血版),阿禹ayy,一吻天荒,0,347551911,巅峰榜·流行指数,2022-04-01,QQ音乐,2022,4,2022-04,0,0,0,,流行,0.01
0,海风与晚星,张紫宁,海风与晚星,0,342792096,巅峰榜·流行指数,2022-04-01,QQ音乐,2022,4,2022-04,0,0,0,,流行,0.01
0,调查中 (男版),吴岱林,调查中,0,348055583,巅峰榜·流行指数,2022-04-01,QQ音乐,2022,4,2022-04,0,0,0,,流行,0.01
0,爱丫爱丫 (女版),旺仔小乔,爱丫爱丫,0,348040306,巅峰榜·流行指数,2022-04-01,QQ音乐,2022,4,2022-04,0,0,0,,流行,0.01
0,麦浪,yihuik苡慧,麦浪,0,347937765,巅峰榜·流行指数,2022-04-01,QQ音乐,2022,4,2022-04,0,0,0,,流行,0.01
0,莫问归期,蒋雪儿Snow.J,莫问归期,0,236416044,巅峰榜·流行指数,2022-04-01,QQ音乐,2022,4,2022-04,0,0,0,,流行,0.01
0,城堡,WiFi歪歪,城堡,0,348079497,巅峰榜·流行指数,2022-04-01,QQ音乐,2022,4,2022-04,0,0,0,,流行,0.01
0,chaotic,Tate McRae,chaotic (Explicit),0,347511185,巅峰榜·流行指数,2022-04-01,QQ音乐,2022,4,2022-04,0,0,0,,流行,0.01
0,还没有爱够,王馨,还没有爱够,0,346011792,巅峰榜·流行指数,2022-04-01,QQ音乐,2022,4,2022-04,0,0,0,,流行,0.01
0,顺着风的方向,李斯丹妮/希林娜依高/说唱者联盟,顺着风的方向,0,337917549,巅峰榜·流行指数,2022-04-01,QQ音乐,2022,4,2022-04,0,0,0,,流行,0.01
0,用余生忘记你,魏佳艺,用余生忘记你,0,302705805,巅峰榜·流行指数,2022-04-01,QQ音乐,2022,4,2022-04,0,0,0,,流行,0.01
0,吴哥窟,邓岳章,吴哥窟,0,345603050,巅峰榜·流行指数,2022-04-01,QQ音乐,2022,4,2022-04,0,0,0,,流行,0.01
0,孤身的人,海来阿木,孤身的人,0,345612810,巅峰榜·流行指数,2022-04-01,QQ音乐,2022,4,2022-04,0,0,0,,流行,0.01
0,渡红尘,张碧晨,渡红尘,0,107405259,巅峰榜·流行指数,2022-04-01,QQ音乐,2022,4,2022-04,0,0,0,,流行,0.01
0,Come Through (Explicit),H.E.R./Chris Brown,Come Through (Explicit),0,307355359,巅峰榜·流行指数,2022-04-01,QQ音乐,2022,4,2022-04,0,0,0,,R&B,0.01
0,你还怕大雨吗,周柏豪,8,0,5004515,巅峰榜·流行指数,2022-04-01,QQ音乐,2022,4,2022-04,0,0,0,,流行,0.01
0,一米两米几公里,夏婉安,一米两米几公里,0,325634076,巅峰榜·流行指数,2022-04-01,QQ音乐,2022,4,2022-04,0,0,0,,流行,0.01
0,玫瑰窃贼,柳爽,Rose,0,331100267,巅峰榜·流行指数,2022-04-01,QQ音乐,2022,4,2022-04,0,0,0,,流行,0.01
0,最远的你是我最近的爱,金润吉,最远的你是我最近的爱,0,349437481,巅峰榜·流行指数,2022-04-01,QQ音乐,2022,4,2022-04,0,0,0,,流行,0.01
0,孤立无援,夏婉安,孤立无援,0,322086121,巅峰榜·流行指数,2022-04-01,QQ音乐,2022,4,2022-04,0,0,0,,流行,0.01
0,原罪,霄磊,原罪,0,345991389,巅峰榜·流行指数,2022-04-01,QQ音乐,2022,4,2022-04,0,0,0,,流行,0.01
0,TOMBOY,BLAST/恒川/南思鸭,BLAST-TOMBOY,0,347067173,巅峰榜·流行指数,2022-04-01,QQ音乐,2022,4,2022-04,0,0,0,,流行,0.01
0,如果我说我真的爱你,张家旺,如果我说我真的爱你,0,341887898,巅峰榜·流行指数,2022-04-01,QQ音乐,2022,4,2022-04,0,0,0,,流行,0.01
0,局限,胡宸Chen,局限,0,349861711,巅峰榜·流行指数,2022-04-01,QQ音乐,2022,4,2022-04,0,0,0,,流行,0.01
0,风骚,郑闯,英雄主义,0,347691254,巅峰榜·流行指数,2022-04-01,QQ音乐,2022,4,2022-04,0,0,0,,流行,0.01
0,鲛人之歌,周深,与君初相识 电视剧影视原声带,0,346452986,巅峰榜·流行指数,2022-04-01,QQ音乐,2022,4,2022-04,0,0,0,,流行,0.01
0,九十九步退一步,魏佳艺,九十九步退一步,0,342048171,巅峰榜·流行指数,2022-04-01,QQ音乐,2022,4,2022-04,0,0,0,,流行,0.01
0,疫后晴空,NickTheWorld/Metablue赛博蓝,疫后晴空,0,349474905,巅峰榜·流行指数,2022-04-01,QQ音乐,2022,4,2022-04,0,0,0,,流行,0.01
0,相册,尹昔眠,相册,0,344490228,巅峰榜·流行指数,2022-04-01,QQ音乐,2022,4,2022-04,0,0,0,,流行,0.01
0,余生，请多指教,杨紫/肖战,余生，请多指教 电视剧影视原声带,0,320215726,巅峰榜·流行指数,2022-04-01,QQ音乐,2022,4,2022-04,0,0,0,,流行,0.01
0,秘密 (Live),GAI周延/康姆士乐团,天赐的声音第三季 第2期,0,347409761,巅峰榜·流行指数,2022-04-01,QQ音乐,2022,4,2022-04,0,0,0,,流行,0.01
0,Fall in love,罗锟/石杨,余生，请多指教 电视剧影视原声带,0,349830343,巅峰榜·流行指数,2022-04-01,QQ音乐,2022,4,2022-04,0,0,0,,流行,0.01
0,再见 (男生版),是小崔鸭,再见 (男生版),0,349634219,巅峰榜·流行指数,2022-04-01,QQ音乐,2022,4,2022-04,0,0,0,,流行,0.01
0,Ten Words,BGM专区,当你已经二十岁,0,345905394,巅峰榜·流行指数,2022-04-01,QQ音乐,2022,4,2022-04,0,0,0,,流行,0.01
0,Déjà Vu,Yves V/INNA/Janieck,Déjà Vu,0,347924076,巅峰榜·流行指数,2022-04-01,QQ音乐,2022,4,2022-04,0,0,0,,流行,0.01
0,诗中的灯火,王靖雯,追爱家族 影视剧原声带,0,349274415,巅峰榜·流行指数,2022-04-01,QQ音乐,2022,4,2022-04,0,0,0,,流行,0.01
0,谁在意我流下的泪,蒋雪儿Snow.J,没办法,0,906368,巅峰榜·流行指数,2022-04-01,QQ音乐,2022,4,2022-04,0,0,0,,流行,0.01
0,追光旅行,井迪儿,追光旅行,0,349049215,巅峰榜·流行指数,2022-04-01,QQ音乐,2022,4,2022-04,0,0,0,,流行,0.01
0,孤独颂歌,陈文非,孤独颂歌,0,340479714,巅峰榜·流行指数,2022-04-01,QQ音乐,2022,4,2022-04,0,0,0,,流行,0.01
0,其实都没有 (Live),杨宗纬/杨和苏KeyNG,追光吧！ 第11期,0,340801909,巅峰榜·流行指数,2022-04-01,QQ音乐,2022,4,2022-04,0,0,0,,流行,0.01
0,人间烟火,程响,人间烟火,0,347232874,巅峰榜·流行指数,2022-04-01,QQ音乐,2022,4,2022-04,0,0,0,,流行,0.01
0,不是因为寂寞才想你,T.R.Y,精彩TRY,0,5037648,巅峰榜·流行指数,2022-04-01,QQ音乐,2022,4,2022-04,0,0,0,,流行,0.01
0,紫 (Live),郭沁,中国新歌声第二季 第10期,0,203875789,巅峰榜·流行指数,2022-04-01,QQ音乐,2022,4,2022-04,0,0,0,,流行,0.01
0,如果再遇见,李行亮,如果再遇见,0,347155953,巅峰榜·流行指数,2022-04-01,QQ音乐,2022,4,2022-04,0,0,0,,流行,0.01
0,Bored (Explicit),Torine,Bored (Explicit),0,299430764,巅峰榜·流行指数,2022-04-01,QQ音乐,2022,4,2022-04,0,0,0,,流行,0.01
0,Hey Left,涵怡,TF家族,0,349894797,巅峰榜·流行指数,2022-04-01,QQ音乐,2022,4,2022-04,0,0,0,,流行,0.01
0,最远的你是我最近的爱,半吨兄弟,最远的你是我最近的爱,0,347941351,巅峰榜·流行指数,2022-04-01,QQ音乐,2022,4,2022-04,0,0,0,,流行,0.01
0,黑夜向我道了声晚安,魏佳艺,黑夜向我道了声晚安,0,347714590,巅峰榜·流行指数,2022-04-01,QQ音乐,2022,4,2022-04,0,0,0,,流行,0.01
0,再见,G.E.M. 邓紫棋,新的心跳,0,104883226,巅峰榜·流行指数,2022-04-01,QQ音乐,2022,4,2022-04,0,0,0,,流行,0.01
0,trust me,米卡,trust me,0,350030362,巅峰榜·流行指数,2022-04-01,QQ音乐,2022,4,2022-04,0,0,0,,流行,0.01
0,孤勇者,陈奕迅,孤勇者,0,331839675,巅峰榜·流行指数,2022-04-01,QQ音乐,2022,4,2022-04,0,0,0,,流行,0.01
0,不眠不归,大美,不眠不归,0,348069171,巅峰榜·流行指数,2022-04-01,QQ音乐,2022,4,2022-04,0,0,0,,流行,0.01
0,你的微笑,F.I.R.飞儿乐团,飞儿乐团,0,233560,巅峰榜·流行指数,2022-04-01,QQ音乐,2022,4,2022-04,0,0,0,,流行,0.01
0,ANGOSTURA (Explicit),keshi,GABRIEL (Explicit),0,349012739,巅峰榜·流行指数,2022-04-01,QQ音乐,2022,4,2022-04,0,0,0,,流行,0.01
0,怯怯风月事,纳豆nado,怯怯风月事,0,345323708,巅峰榜·流行指数,2022-04-01,QQ音乐,2022,4,2022-04,0,0,0,,流行,0.01
0,不死之身,林俊杰,曹操,0,101018,巅峰榜·流行指数,2022-04-01,QQ音乐,2022,4,2022-04,0,0,0,,流行,0.01
0,No Love (Extended Version|Explicit),Summer Walker/SZA/Cardi B,No Love (Extended Version) [Explicit],0,348148221,巅峰榜·流行指数,2022-04-01,QQ音乐,2022,4,2022-04,0,0,0,,R&B,0.01
0,还有梦想,小洲,还有梦想,0,212707095,巅峰榜·流行指数,2022-04-01,QQ音乐,2022,4,2022-04,0,0,0,,流行,0.01
