歌曲名,歌手,榜单,总播放量,平均热度,上榜次数,最佳排名,榜单排名
瞬间的瞬间,林俊杰,['巅峰榜·新歌'],0,,1,0,3388
瞬,郑润泽,"['巅峰榜·热歌', '巅峰榜·流行指数']",0,,9,0,3389
睡个好觉,周深,['巅峰榜·新歌'],0,,1,0,3390
睡不着乱押韵,Dayfly,['巅峰榜·内地'],0,,1,0,3391
着迷,迷心 (Lost Soul Paradise),['巅峰榜·内地'],0,,1,0,3392
着了迷,李浩文(mc暴徒)/小法,['巅峰榜·内地'],0,,1,0,3393
眼里有光,查航,['巅峰榜·内地'],0,,1,0,3394
眷恋,刘宇宁,['巅峰榜·新歌'],0,,1,0,3395
真的离不开你,BZ1,"['巅峰榜·流行指数', '巅峰榜·新歌', '巅峰榜·内地']",0,,1,0,3396
真的爱着你,明慧,['巅峰榜·流行指数'],0,,1,0,3397
真心的人最累,司徒兰芳,"['巅峰榜·流行指数', '巅峰榜·新歌']",0,,1,0,3398
看着我的眼睛说,张远,"['巅峰榜·流行指数', '巅峰榜·新歌']",0,,1,0,3399
看月亮爬上来 (Live),张杰,['巅峰榜·流行指数'],0,,1,0,3400
看得最远的地方,毛不易,['巅峰榜·新歌'],0,,1,0,3401
看向我吧,9m88,['巅峰榜·内地'],0,,1,0,3402
祝你可以得到你想要,一泽万Easyone,['巅峰榜·内地'],0,,1,0,3403
祈雨成流,肥皂菌丨珉珉的猫咪丨/聆云音乐,['巅峰榜·流行指数'],0,,1,0,3404
社区服务中心,Loong,['巅峰榜·内地'],0,,1,0,3405
碎片,何道明,['巅峰榜·内地'],0,,1,0,3406
碎星 (Shattered Star),白色海岸The White Coast,['巅峰榜·内地'],0,,1,0,3407
确定了放手,张家旺,['巅峰榜·新歌'],0,,1,0,3408
硬是睡不着,ZesT小天,['巅峰榜·新歌'],0,,1,0,3409
破茧 Breaking,TrAnc,['巅峰榜·内地'],0,,1,0,3410
破茧,张韶涵,['巅峰榜·流行指数'],0,,1,0,3411
破绽,秦霄贤,['巅峰榜·新歌'],0,,1,0,3412
码头,梁铭琛,['巅峰榜·内地'],0,,1,0,3413
石沉大海 (治愈版),吕口口,"['巅峰榜·流行指数', '巅峰榜·新歌']",0,,1,0,3414
石沉大海,佑龙,['巅峰榜·热歌'],0,,1,0,3415
知足 (Live),华晨宇/马嘉祺/陈卓璇,"['巅峰榜·热歌', '巅峰榜·流行指数']",0,,1,0,3416
知足 (07 最知足版),五月天,['巅峰榜·流行指数'],0,,1,0,3417
矛盾的偏执体,Tiam/永猩Nssus/说唱者联盟,['巅峰榜·内地'],0,,1,0,3418
离开是为了更好的回来,菲利丝PHY,['巅峰榜·新歌'],0,,1,0,3419
离开我的依赖,王艳薇,"['巅峰榜·热歌', '巅峰榜·流行指数']",0,,1,0,3420
离开我,于文文,['巅峰榜·新歌'],0,,1,0,3421
离家的人才会想听的故事,王源,['巅峰榜·新歌'],0,,1,0,3422
离奇交易所,笑匠 HAHA MASTER,['巅峰榜·内地'],0,,1,0,3423
离别的冬天,玉子酱Mo,['巅峰榜·新歌'],0,,1,0,3424
离别思故乡 (弹唱版),王睿卓,"['巅峰榜·流行指数', '巅峰榜·新歌']",0,,1,0,3425
离别开出花 (弹唱版),就是南方凯,"['巅峰榜·热歌', '巅峰榜·流行指数', '巅峰榜·新歌']",0,,3,0,3426
离别开出花,柯柯柯啊,"['巅峰榜·热歌', '巅峰榜·新歌']",0,,1,0,3427
离别孤舟,赵乃吉,['巅峰榜·新歌'],0,,1,0,3428
离别,阿杜,['巅峰榜·流行指数'],0,,1,0,3429
离人,林志炫,['巅峰榜·流行指数'],0,,1,0,3430
神仙姑娘 (DJ亚明版),小阿枫,['巅峰榜·流行指数'],0,,1,0,3431
祝酒辞,Spylent/直火帮StraightFireGang,['巅峰榜·内地'],0,,1,0,3432
祝福,周深,"['巅峰榜·热歌', '巅峰榜·流行指数', '巅峰榜·新歌']",0,,1,0,3433
祝我们下次哭,赵茂茂,['巅峰榜·新歌'],0,,1,0,3434
稻香,周杰伦,"['巅峰榜·热歌', '巅峰榜·流行指数']",0,,15,0,3435
稻草人,沙漏SAALAU,['巅峰榜·内地'],0,,1,0,3436
稳稳的幸福,陈奕迅,['巅峰榜·热歌'],0,,1,0,3437
秦淮河边的陈年往事,黄诗扶,['巅峰榜·内地'],0,,1,0,3438
租购 (Live),薛之谦,['巅峰榜·流行指数'],0,,1,0,3439
秘密 (Live),GAI周延/康姆士乐团,['巅峰榜·流行指数'],0,,1,0,3440
秘境 (Kick Back),威神V(WayV),['巅峰榜·新歌'],0,,1,0,3441
秒针,李克勤/王赫野,"['巅峰榜·流行指数', '巅峰榜·新歌']",0,,1,0,3442
秋风误,王秋实,['巅峰榜·新歌'],0,,1,0,3443
秋风经过,洋澜一,['巅峰榜·新歌'],0,,1,0,3444
秋风吹起 (男版),清唯,"['巅峰榜·热歌', '巅峰榜·流行指数']",0,,1,0,3445
秋殇别恋 (电音版),就是南方凯,['巅峰榜·流行指数'],0,,1,0,3446
秋月之下,马亚伟,['巅峰榜·内地'],0,,1,0,3447
秋日南风,陈鸿宇,['巅峰榜·内地'],0,,1,0,3448
秋意,Maple Jazz Band/邓千荧,['巅峰榜·内地'],0,,1,0,3449
私奔到月球,五月天/陈绮贞,['巅峰榜·流行指数'],0,,1,0,3450
窃爱Secret Love,DaXxx杨佳蕊,['巅峰榜·内地'],0,,1,0,3451
突然想到你,胥睿,['巅峰榜·内地'],0,,1,0,3452
突然好想你,徐佳莹,['巅峰榜·流行指数'],0,,1,0,3453
突然好想你,五月天,"['巅峰榜·热歌', '巅峰榜·流行指数']",0,,5,0,3454
突然一场雨,蓝心羽,"['巅峰榜·流行指数', '巅峰榜·新歌']",0,,1,0,3455
突如其来的爱情 (Live),李克勤/周深,['巅峰榜·流行指数'],0,,1,0,3456
穿过寒冬拥抱你,王源,['巅峰榜·新歌'],0,,1,0,3457
穿越时间拥抱你,贺仙人,['巅峰榜·内地'],0,,1,0,3458
穿越一切拥抱你,王子健,['巅峰榜·内地'],0,,1,0,3459
穿戴整齐/不屑一顾Ft.RayJade/Ekko,猛虎王TGK,['巅峰榜·内地'],0,,1,0,3460
空荡的酒杯,无名姐（路宝）,"['巅峰榜·流行指数', '巅峰榜·新歌']",0,,1,0,3461
空白格,于冬然,"['巅峰榜·流行指数', '巅峰榜·新歌']",0,,1,0,3462
空欢喜,王靖雯,"['巅峰榜·流行指数', '巅峰榜·新歌']",0,,1,0,3463
空心 (无法割舍就别怕感伤),山岛野子,['巅峰榜·新歌'],0,,1,0,3464
空心,光泽,['巅峰榜·热歌'],0,,1,0,3465
空山新雨后,音阙诗听/锦零,['巅峰榜·流行指数'],0,,1,0,3466
第一次爱的人 (女版),戴羽彤,['巅峰榜·新歌'],0,,1,0,3467
第一次爱的人,王心凌,['巅峰榜·热歌'],0,,1,0,3468
第57次取消发送,菲菲公主（陆绮菲）,"['巅峰榜·热歌', '巅峰榜·流行指数']",0,,2,0,3469
笑看江湖,满舒克,['巅峰榜·新歌'],0,,1,0,3470
笑柄,陈小满,['巅峰榜·流行指数'],0,,1,0,3471
竹林摇,施鑫文月,['巅峰榜·内地'],0,,1,0,3472
竹,D-Dawn(丁天亮),['巅峰榜·内地'],0,,1,0,3473
端午,达达乐队,['巅峰榜·内地'],0,,1,0,3474
童谣,疯医乐队,['巅峰榜·内地'],0,,1,0,3475
童忆,伞,['巅峰榜·内地'],0,,1,0,3476
窗外雨声滴滴答答三天三夜都还在那下,辰默,['巅峰榜·新歌'],0,,1,0,3477
窗外雨声滴滴答答三天三夜,乔芮,"['巅峰榜·流行指数', '巅峰榜·新歌']",0,,1,0,3478
窗外还下着雪,NOM(SIMJIYONG)/两条腿Leggy,['巅峰榜·内地'],0,,1,0,3479
窒 Suffocating,Fatrik/L1NO,['巅峰榜·新歌'],0,,1,0,3480
窒,势如,['巅峰榜·流行指数'],0,,1,0,3481
窅溪,井宿,['巅峰榜·内地'],0,,1,0,3482
等你下课 (with 杨瑞代),周杰伦,['巅峰榜·流行指数'],0,,4,0,3483
等会等到你心痛,叶枫华,['巅峰榜·内地'],0,,1,0,3484
等不来花开,傅梦彤,['巅峰榜·内地'],0,,1,0,3485
等不来花开,pro,"['巅峰榜·热歌', '巅峰榜·流行指数']",0,,3,0,3486
等不到的你,一只白羊,['巅峰榜·新歌'],0,,1,0,3487
等一朵花开,杨瑜婷/明瀚文Koppo,"['巅峰榜·流行指数', '巅峰榜·新歌']",0,,1,0,3488
等一场花开,酷奇,['巅峰榜·内地'],0,,1,0,3489
等一场大雨,苏星婕,['巅峰榜·流行指数'],0,,1,0,3490
等一个时机表白,林子琪/超级佩璞,['巅峰榜·内地'],0,,1,0,3491
等一下就回家,等一下就回家,"['巅峰榜·流行指数', '巅峰榜·新歌']",0,,1,0,3492
笼,张碧晨,"['巅峰榜·热歌', '巅峰榜·流行指数', '巅峰榜·新歌']",0,,4,0,3493
第八秒告白,南游记乐队,['巅峰榜·内地'],0,,1,0,3494
第三宇宙,安可Anko,['巅峰榜·新歌'],0,,1,0,3495
第三人称,hush！,['巅峰榜·流行指数'],0,,1,0,3496
第三人称,DJHZ华仔,['巅峰榜·流行指数'],0,,1,0,3497
第一道微风,伤心欲绝,['巅峰榜·内地'],0,,1,0,3498
答案,杨坤/郭采洁,['巅峰榜·流行指数'],0,,1,0,3499
答案,Joysaaaa,['巅峰榜·新歌'],0,,1,0,3500
筑梦边境,KBShinya/三无Marblue,['巅峰榜·内地'],0,,1,0,3501
筋疲力尽 (Exhausting),发光曲线,['巅峰榜·内地'],0,,1,0,3502
等风吹来,希林娜依高,['巅峰榜·新歌'],0,,1,0,3503
等风也等你,阮妍霏,['巅峰榜·新歌'],0,,1,0,3504
等雨停,蔡一,['巅峰榜·新歌'],0,,1,0,3505
等雨停,en (王翊恩),"['巅峰榜·流行指数', '巅峰榜·新歌']",0,,1,0,3506
等雨,Joysaaaa,['巅峰榜·内地'],0,,1,0,3507
等着我回来,戴羽彤,['巅峰榜·新歌'],0,,1,0,3508
等我熬过了所有的苦,魏佳艺,['巅峰榜·新歌'],0,,1,0,3509
等我先说,夏天Alex,['巅峰榜·流行指数'],0,,1,0,3510
等到世界颠倒,张静汶,['巅峰榜·新歌'],0,,1,0,3511
等你的回答,TF家族/TOP登陆少年-朱志鑫/TOP登陆少年-张泽禹/TOP登陆少年-张极,"['巅峰榜·流行指数', '巅峰榜·新歌']",0,,1,0,3512
等你来说爱我,joel庞燕珊,['巅峰榜·内地'],0,,1,0,3513
等你归来,程响,['巅峰榜·流行指数'],0,,1,0,3514
素颜 (如果再看你一眼),晚月moon/班班BAN,['巅峰榜·新歌'],0,,1,0,3515
素颜,许嵩/何曼婷,['巅峰榜·热歌'],0,,9,0,3516
系铃人,水调歌头/果与Hilda,['巅峰榜·内地'],0,,1,0,3517
系统重置,苏菀玉/LUX赵戈涛,['巅峰榜·内地'],0,,1,0,3518
精卫,王悦辰,"['巅峰榜·流行指数', '巅峰榜·新歌']",0,,1,0,3519
簇拥烈日的花,迟里乌布/Morerare,['巅峰榜·流行指数'],0,,1,0,3520
篝火旁,吕大叶/马子林Broma/陈觅Lynne/王以诺,['巅峰榜·流行指数'],0,,2,0,3521
篇章,胡彦斌/张韶涵/胡海泉/周深,['巅峰榜·新歌'],0,,1,0,3522
篇章,张韶涵/王赫野,['巅峰榜·热歌'],0,,1,0,3523
箫凉,七叔（叶泽浩）,['巅峰榜·流行指数'],0,,1,0,3524
算了吧 (霜停在我的眼眸快结成了痂),相片纸,['巅峰榜·新歌'],0,,1,0,3525
算了,万妮达Vinida Weng,['巅峰榜·新歌'],0,,1,0,3526
简单话语,赞多,['巅峰榜·新歌'],0,,1,0,3527
简单一天,木小雅,['巅峰榜·内地'],0,,1,0,3528
筹码玩家,陈耀斌,['巅峰榜·内地'],0,,1,0,3529
答案,满舒克/梁铭琛/说唱者联盟,['巅峰榜·内地'],0,,1,0,3530
约定只能在爱的时候算数,苏天乐/秋枯落泪,['巅峰榜·新歌'],0,,1,0,3531
约定,树哥,"['巅峰榜·流行指数', '巅峰榜·新歌']",0,,1,0,3532
红豆,王菲,"['巅峰榜·热歌', '巅峰榜·流行指数']",0,,1,0,3533
红豆,方大同,['巅峰榜·流行指数'],0,,2,0,3534
红蔷薇白玫瑰 (G.E.M.重生版),G.E.M. 邓紫棋,['巅峰榜·新歌'],0,,1,0,3535
红色高跟鞋,蔡健雅,"['巅峰榜·热歌', '巅峰榜·流行指数']",0,,14,0,3536
红绝,胡夏,['巅峰榜·新歌'],0,,1,0,3537
红杏枝头春意闹,银临,['巅峰榜·新歌'],0,,1,0,3538
红昭愿,音阙诗听,"['巅峰榜·热歌', '巅峰榜·流行指数']",0,,2,0,3539
红尘客栈,周杰伦,['巅峰榜·流行指数'],0,,3,0,3540
红与白,ycccc,"['巅峰榜·流行指数', '巅峰榜·新歌']",0,,1,0,3541
繁花依旧,周深,"['巅峰榜·流行指数', '巅峰榜·新歌']",0,,1,0,3542
繁星璀璨的天空,周深,['巅峰榜·新歌'],0,,1,0,3543
紫荆花盛开,Yccccccccccccccc,['巅峰榜·内地'],0,,1,0,3544
紫 (Live),郭沁,['巅峰榜·流行指数'],0,,1,0,3545
紧箍咒,康姆士乐团/乃万NINEONE,['巅峰榜·内地'],0,,1,0,3546
经常性想你,XXSC/周粥Aone,['巅峰榜·内地'],0,,1,0,3547
终角浅,周传雄,['巅峰榜·新歌'],0,,1,0,3548
终章 Final Chapter,Capper,['巅峰榜·内地'],0,,1,0,3549
终究和你无缘,阿斌斌,"['巅峰榜·流行指数', '巅峰榜·新歌']",0,,1,0,3550
终生契约,邓岳章,['巅峰榜·新歌'],0,,1,0,3551
终末之诗 (Poetry Finale),THE EITHER,['巅峰榜·内地'],0,,1,0,3552
终曲,时过夏末,['巅峰榜·内地'],0,,1,0,3553
织梦,于恩众,['巅峰榜·新歌'],0,,1,0,3554
绅士,薛之谦,['巅峰榜·流行指数'],0,,1,0,3555
线,石玺彤,['巅峰榜·内地'],0,,1,0,3556
纸飞机,UNiP,['巅峰榜·内地'],0,,1,0,3557
纸片人,刘宇宁,['巅峰榜·流行指数'],0,,1,0,3558
纸上雪,许嵩,['巅峰榜·新歌'],0,,1,0,3559
纵使满身伤痕我也依然期待,王美好,['巅峰榜·流行指数'],0,,1,0,3560
纯爱,汉生,['巅峰榜·内地'],0,,1,0,3561
纪念日 (Live),宋亚轩/容祖儿,['巅峰榜·流行指数'],0,,1,0,3562
续篇,你的上好佳,['巅峰榜·新歌'],0,,1,0,3563
绝情沙漠,火晚晴/士哆PerRy,['巅峰榜·内地'],0,,1,0,3564
绝对零度,乃万NINEONE,['巅峰榜·新歌'],0,,1,0,3565
给自己的歌,李宗盛,['巅峰榜·流行指数'],0,,1,0,3566
给自己的信,X-Yarkin/周凯迪kAi/Focoliu,['巅峰榜·内地'],0,,1,0,3567
给未来的自己,梁静茹,['巅峰榜·流行指数'],0,,1,0,3568
给我一首歌的时间,周杰伦,['巅峰榜·流行指数'],0,,3,0,3569
给我一个理由忘记 (那么爱我的你),en (王翊恩),['巅峰榜·新歌'],0,,1,0,3570
给我一个理由忘记,A-Lin,"['巅峰榜·热歌', '巅峰榜·流行指数']",0,,2,0,3571
给宝贝,郭子阳/幼米儿歌/哆咪儿歌,['巅峰榜·内地'],0,,1,0,3572
给夏天的信,西泽,['巅峰榜·内地'],0,,1,0,3573
给你自由,弋川,"['巅峰榜·流行指数', '巅峰榜·新歌']",0,,1,0,3574
给你呀,萱萱,['巅峰榜·流行指数'],0,,1,0,3575
给你一瓶魔法药水,告五人,"['巅峰榜·热歌', '巅峰榜·流行指数']",0,,2,0,3576
结尾,苏星婕/安扬,['巅峰榜·流行指数'],0,,1,0,3577
经过,张杰/HOYO-MiX,"['巅峰榜·热歌', '巅峰榜·流行指数', '巅峰榜·新歌']",0,,1,0,3578
美好留在你身边 (Live),简单对话 A Little Conversation/黄子弘凡,['巅峰榜·流行指数'],0,,1,0,3579
美好予你,旺仔小乔,['巅峰榜·新歌'],0,,1,0,3580
美周郎,李白.,['巅峰榜·流行指数'],0,,1,0,3581
美人鱼,鱼闪闪BLING,['巅峰榜·新歌'],0,,1,0,3582
美人鱼,林俊杰,"['巅峰榜·热歌', '巅峰榜·流行指数']",0,,14,0,3583
美丽人生,宿羽阳,['巅峰榜·新歌'],0,,1,0,3584
罗生门follow（又到了听罗生门的季节）,江肆/田园.,['巅峰榜·新歌'],0,,1,0,3585
罗生门Follow (说唱),h3R33,['巅峰榜·新歌'],0,,1,0,3586
罗生门Follow,泽ER/羊羊,['巅峰榜·新歌'],0,,1,0,3587
罗生门 (我们看惯了世间的罗生门),周潇齐/碧梨,['巅峰榜·新歌'],0,,1,0,3588
罗生门 (follow),7paste/live_nine,"['巅峰榜·热歌', '巅峰榜·流行指数']",0,,2,0,3589
罗曼,吴垚滔（七月的星期七）,['巅峰榜·内地'],0,,1,0,3590
缚梦,蕊蕊蕊蕊！,['巅峰榜·内地'],0,,1,0,3591
缘灭,双笙 (陈元汐),['巅峰榜·新歌'],0,,1,0,3592
缓缓,张惠妹,"['巅峰榜·流行指数', '巅峰榜·新歌']",0,,1,0,3593
缓冲中 (Glitch Mode) (버퍼링),NCT DREAM (엔시티 드림),"['巅峰榜·流行指数', '巅峰榜·新歌']",0,,1,0,3594
耗尽,薛之谦/郭聪明,['巅峰榜·流行指数'],0,,1,0,3595
耍,潘玮柏/GALI,['巅峰榜·新歌'],0,,1,0,3596
老男孩,筷子兄弟,['巅峰榜·热歌'],0,,1,0,3597
老狗,腾格尔,['巅峰榜·新歌'],0,,1,0,3598
老人与海,海鸣威/吴琼,['巅峰榜·热歌'],0,,3,0,3599
翻篇,陈立农,['巅峰榜·新歌'],0,,1,0,3600
翡翠,气运联盟,['巅峰榜·新歌'],0,,1,0,3601
羽翼,三叔说,['巅峰榜·新歌'],0,,1,0,3602
羽,Hoo!,['巅峰榜·内地'],0,,1,0,3603
群青,YOASOBI (ヨアソビ),['巅峰榜·流行指数'],0,,1,0,3604
羡慕风羡慕雨,慧慧子呀,['巅峰榜·新歌'],0,,1,0,3605
羡慕风羡慕雨,佳艺,['巅峰榜·新歌'],0,,1,0,3606
羚的姿态,钟声,['巅峰榜·内地'],0,,1,0,3607
美美,周深,"['巅峰榜·热歌', '巅峰榜·流行指数', '巅峰榜·新歌']",0,,1,0,3608
美狄亚,坨坨芭乐,['巅峰榜·内地'],0,,1,0,3609
美好的糟糕决定,完美倒立,['巅峰榜·内地'],0,,1,0,3610
自成一派,幸儿ECHASL,['巅峰榜·内地'],0,,1,0,3611
自愈,穆哲熙,['巅峰榜·流行指数'],0,,2,0,3612
自导自演,吕口口,['巅峰榜·流行指数'],0,,1,0,3613
自娱自乐 (Remix),金志文,"['巅峰榜·流行指数', '巅峰榜·新歌']",0,,1,0,3614
脸红接收处,Piggy,['巅峰榜·流行指数'],0,,1,0,3615
脱胎换骨,李荣浩,['巅峰榜·新歌'],0,,1,0,3616
脆弱星球,吴岱林,['巅峰榜·流行指数'],0,,1,0,3617
能说见就见才自由,杨瑜婷,"['巅峰榜·流行指数', '巅峰榜·新歌']",0,,1,0,3618
能不能,吴映香Lúcia,"['巅峰榜·流行指数', '巅峰榜·新歌']",0,,1,0,3619
胜券 ft.毛一凡,王依然,['巅峰榜·内地'],0,,1,0,3620
背着风流泪,文夫,"['巅峰榜·热歌', '巅峰榜·流行指数']",0,,1,0,3621
背对背拥抱,林俊杰,"['巅峰榜·热歌', '巅峰榜·流行指数']",0,,13,0,3622
肆无惧燥 X INTO1刘宇,刘宇,"['巅峰榜·流行指数', '巅峰榜·新歌']",0,,1,0,3623
肆意生花,梓渝,"['巅峰榜·热歌', '巅峰榜·流行指数', '巅峰榜·新歌']",0,,1,0,3624
聊聊,周深,['巅峰榜·新歌'],0,,1,0,3625
耙耙爱情故事2024,阿拉梅,"['巅峰榜·流行指数', '巅峰榜·新歌', '巅峰榜·内地']",0,,1,0,3626
良人,之之是林之之,['巅峰榜·新歌'],0,,1,0,3627
舍得,王唯旖,"['巅峰榜·热歌', '巅峰榜·流行指数']",0,,3,0,3628
舍不得又如何,弹棉花的小花,['巅峰榜·新歌'],0,,1,0,3629
致爱 Your Song,鹿晗,['巅峰榜·流行指数'],0,,2,0,3630
致你~女生版（yihuik苡慧）,石伊,['巅峰榜·新歌'],0,,1,0,3631
致00后的预防针,王以诺,['巅峰榜·流行指数'],0,,1,0,3632
至少还有你,林忆莲,"['巅峰榜·热歌', '巅峰榜·流行指数']",0,,3,0,3633
至少我们会听同一首歌,悲伤玩具,['巅峰榜·内地'],0,,1,0,3634
至少,伊格赛听/文雯Claire,['巅峰榜·流行指数'],0,,1,0,3635
臭毛病,JA符龙飞,['巅峰榜·内地'],0,,1,0,3636
自问自答,张洛一,['巅峰榜·新歌'],0,,1,0,3637
自述书,NOM(SIMJIYONG),['巅峰榜·内地'],0,,1,0,3638
自行车,王晨宇IceCraz/947.ASH,['巅峰榜·内地'],0,,1,0,3639
自由飞翔吧 (Feat.宋雨琦),NOWZ (나우즈)/宋雨琦 (YUQI) (우기),['巅峰榜·新歌'],0,,1,0,3640
自由自在,凤凰传奇,"['巅峰榜·热歌', '巅峰榜·流行指数']",0,,2,0,3641
自然法则,鬼否,['巅峰榜·内地'],0,,1,0,3642
芳心,王以太/刘至佳,['巅峰榜·内地'],0,,1,0,3643
花谢花又开,pro,['巅峰榜·新歌'],0,,1,0,3644
花海,周杰伦,"['巅峰榜·热歌', '巅峰榜·流行指数']",0,,11,0,3645
花桥,回春丹乐队,['巅峰榜·内地'],0,,1,0,3646
花月夜,孟美岐,"['巅峰榜·流行指数', '巅峰榜·新歌']",0,,1,0,3647
花开忘忧,周深,['巅峰榜·新歌'],0,,1,0,3648
花好月圆夜,杨千嬅/任贤齐,['巅峰榜·流行指数'],0,,1,0,3649
花,赵英俊,['巅峰榜·新歌'],0,,1,0,3650
花,李昊,"['巅峰榜·流行指数', '巅峰榜·新歌']",0,,1,0,3651
芦苇飞,泡芙芙Scarlett,"['巅峰榜·热歌', '巅峰榜·流行指数', '巅峰榜·新歌']",0,,1,0,3652
芦苇飞,乃万NINEONE,"['巅峰榜·流行指数', '巅峰榜·新歌']",0,,1,0,3653
芥末,赵晨唏,['巅峰榜·流行指数'],0,,1,0,3654
芒种,音阙诗听/赵方婧,['巅峰榜·流行指数'],0,,1,0,3655
芊芊,阿YueYue,['巅峰榜·新歌'],0,,1,0,3656
艾德,tom wet/李铭宇,['巅峰榜·内地'],0,,1,0,3657
良人勿念,阿悠悠,['巅峰榜·新歌'],0,,1,0,3658
茧,周深,['巅峰榜·新歌'],0,,1,0,3659
茉莉,软柿子乐队Soft-Persimmon,['巅峰榜·内地'],0,,1,0,3660
苹果香 (杨雯梓版),杨雯梓,"['巅峰榜·流行指数', '巅峰榜·新歌']",0,,1,0,3661
苹果香,狼戈,"['巅峰榜·热歌', '巅峰榜·流行指数']",0,,2,0,3662
英雄帖,后弦,['巅峰榜·新歌'],0,,1,0,3663
英年早婚,张妙格,['巅峰榜·新歌'],0,,1,0,3664
苦橙与甜柠檬,桃子假象 Peach Illusion,['巅峰榜·内地'],0,,1,0,3665
苦月亮,铁人METAL/NewMan.G,['巅峰榜·内地'],0,,1,0,3666
若梦,en (王翊恩),['巅峰榜·新歌'],0,,1,0,3667
若月亮没来 (若是月亮还没来),王宇宙Leto/乔浚丞,"['巅峰榜·热歌', '巅峰榜·流行指数']",0,,6,0,3668
若月亮没来 (Live),杨宗纬/宝石Gem/王宇宙Leto,['巅峰榜·热歌'],0,,2,0,3669
若是明仔载,曹雅雯/壞特？te,['巅峰榜·流行指数'],0,,1,0,3670
若我不曾见过太阳,知更鸟/HOYO-MiX/Chevy,['巅峰榜·新歌'],0,,1,0,3671
若思念便思念,周深,['巅峰榜·新歌'],0,,1,0,3672
苟活之重生 (爱国版),周文凯,['巅峰榜·新歌'],0,,1,0,3673
苏州河,杜宣达,"['巅峰榜·流行指数', '巅峰榜·新歌']",0,,1,0,3674
萱草花 (Live),赖美云,['巅峰榜·流行指数'],0,,1,0,3675
萱草花 (Live),崔君芝/潘虹/中国潮音,['巅峰榜·流行指数'],0,,1,0,3676
萨特的杯子,蒲熠星,['巅峰榜·新歌'],0,,1,0,3677
萤火飞光,圈9,"['巅峰榜·流行指数', '巅峰榜·新歌']",0,,1,0,3678
萤火虫,单依纯,['巅峰榜·新歌'],0,,1,0,3679
萤火光,joel庞燕珊,['巅峰榜·内地'],0,,1,0,3680
莫非你,670,['巅峰榜·内地'],0,,1,0,3681
莫问归期,蒋雪儿Snow.J,['巅峰榜·流行指数'],0,,2,0,3682
莫问归期,唐伯虎Annie,['巅峰榜·新歌'],0,,1,0,3683
莫问天涯 (莫问天涯也莫问归期),唐伯虎Annie,['巅峰榜·新歌'],0,,1,0,3684
莫比乌斯的日落,姚琛,"['巅峰榜·流行指数', '巅峰榜·新歌']",0,,1,0,3685
莫回头,尚士达,['巅峰榜·内地'],0,,1,0,3686
荷尔蒙偏差,谷江山,['巅峰榜·新歌'],0,,1,0,3687
荒,郑鱼,['巅峰榜·新歌'],0,,1,0,3688
草莓冰激凌,RGR Y于新垚,['巅峰榜·内地'],0,,1,0,3689
茫,李润祺,['巅峰榜·流行指数'],0,,3,0,3690
蒲龙艾虎,Loong/艾里克,['巅峰榜·内地'],0,,1,0,3691
